Date,O3,CO,SO2,NO2,O3 AQI,CO AQI,SO2 AQI,NO2 AQI,PM2.5,PM10,AWND,PRCP,TAVG,year,month,season
2015-09-03,0.032529,0.16527766666666668,0.21334566666666666,8.584058,36.666666666666664,2.0,1.0,14.333333333333334,8.880952380952381,31.0,7.449,0.0,19.275362318840582,2015,9,Fall
2015-09-04,0.032705999999999964,0.17361133333333334,0.13798333333333332,9.328333333333333,40.666666666666664,2.3333333333333335,0.3333333333333333,18.666666666666668,9.827272727272726,26.0,7.8069999999999995,0.0,18.405797101449277,2015,9,Fall
2015-09-05,0.03198033333333333,0.23055566666666663,0.13363533333333333,10.207246333333332,49.666666666666664,3.3333333333333335,0.6666666666666666,19.666666666666668,11.918181818181818,20.0,6.354000000000001,0.0,20.19323671497584,2015,9,Fall
2015-09-06,0.039862666666666664,0.2916666666666667,0.317029,11.846376999999999,59.666666666666664,5.333333333333333,1.6666666666666667,21.0,11.976470588235294,21.0,5.503,0.0,23.140096618357493,2015,9,Fall
2015-09-07,0.037412,0.23888866666666667,0.3101446666666667,10.636231666666667,54.0,3.3333333333333335,1.6666666666666667,24.666666666666668,11.018181818181818,14.0,5.524,0.0,25.67632850241546,2015,9,Fall
2015-09-08,0.024649666666666667,0.288889,0.5685606666666666,18.525000000000002,37.666666666666664,5.333333333333333,3.6666666666666665,29.333333333333332,11.72,20.0,4.675,0.0,28.067632850241544,2015,9,Fall
2015-09-09,0.02749,0.33593,0.7439613333333334,21.78550733333333,40.333333333333336,5.666666666666667,2.3333333333333335,33.666666666666664,12.865,32.0,5.769,0.0024000000000000002,28.188405797101453,2015,9,Fall
2015-09-10,0.030302333333333334,0.26884933333333333,0.4106456666666667,16.091475,40.0,4.333333333333333,1.6666666666666667,30.333333333333332,13.327272727272726,31.0,5.39,0.016346153846153847,27.1256038647343,2015,9,Fall
2015-09-11,0.024173333333333335,0.268254,0.5418583333333333,17.573572,35.0,4.666666666666667,4.0,33.333333333333336,11.727272727272727,35.0,5.993,0.0,27.22222222222222,2015,9,Fall
2015-09-12,0.025294333333333335,0.327778,0.5259056666666667,17.926087,35.333333333333336,6.0,1.6666666666666667,33.333333333333336,10.86470588235294,22.0,5.66,0.0,25.314009661835748,2015,9,Fall
2015-09-13,0.028725666666666667,0.18888899999999997,0.28272933333333333,8.831884,33.666666666666664,3.3333333333333335,2.3333333333333335,18.333333333333332,9.872727272727273,20.0,7.292,0.0,24.565217391304348,2015,9,Fall
2015-09-14,0.016882333333333333,0.176389,0.130797,7.372463666666667,27.333333333333332,2.0,1.0,15.666666666666666,9.336363636363636,14.0,8.278,0.035208333333333335,20.91787439613527,2015,9,Fall
2015-09-15,0.021315333333333335,0.172222,0.053745999999999995,6.832491666666667,22.0,2.0,0.3333333333333333,11.0,5.0055555555555555,2.0,9.282,1.1636538461538461,19.106280193236717,2015,9,Fall
2015-09-16,0.023556333333333335,0.16458333333333333,0.20997466666666664,9.830701666666668,32.0,2.6666666666666665,1.0,21.0,7.236363636363635,7.0,7.047,0.19134615384615383,17.705314009661837,2015,9,Fall
2015-09-17,0.024421666666666633,0.2555556666666667,0.2891303333333333,15.138357666666666,36.333333333333336,4.666666666666667,1.3333333333333333,25.333333333333332,8.454545454545455,18.0,7.046000000000001,0.0,19.154589371980677,2015,9,Fall
2015-09-18,0.03159,0.34871800000000003,0.3692026666666666,20.468025333333333,48.0,6.666666666666667,2.3333333333333335,34.0,10.470588235294118,21.0,4.563000000000001,0.0,22.53623188405797,2015,9,Fall
2015-09-19,0.03862766666666664,0.36527766666666667,0.31274166666666664,18.371014666666667,69.33333333333333,6.0,1.6666666666666667,35.333333333333336,12.954545454545455,20.0,4.382,0.0,25.24154589371981,2015,9,Fall
2015-09-20,0.04127466666666666,0.3444443333333333,0.568418,17.249275666666666,95.0,6.0,4.666666666666667,36.333333333333336,12.063636363636363,15.0,5.034000000000001,0.0,27.705314009661834,2015,9,Fall
2015-09-21,0.02576466666666667,0.326389,0.3190216666666667,17.142028999999997,38.0,6.666666666666667,1.6666666666666667,36.666666666666664,13.115,28.0,7.403999999999999,0.0,24.685990338164252,2015,9,Fall
2015-09-22,0.027366666666666633,0.267361,0.17381033333333332,11.924720666666666,36.0,4.666666666666667,1.3333333333333333,23.0,16.527272727272727,29.0,7.516,0.0,22.367149758454104,2015,9,Fall
2015-09-23,0.029607666666666668,0.24722233333333332,0.31161633333333333,14.494202999999999,43.0,3.3333333333333335,2.6666666666666665,22.666666666666668,17.40909090909091,27.0,5.57,0.0,24.05797101449275,2015,9,Fall
2015-09-24,0.023985000000000003,0.37142866666666663,0.5155086666666666,20.1402,48.666666666666664,6.333333333333333,3.6666666666666665,34.666666666666664,15.452941176470588,29.0,3.9579999999999997,0.0,26.521739130434785,2015,9,Fall
2015-09-25,0.031725666666666666,0.334722,0.5241656666666666,16.998616333333334,47.666666666666664,5.333333333333333,1.3333333333333333,28.0,15.272727272727273,23.0,4.944,0.0,26.545893719806763,2015,9,Fall
2015-09-26,0.03111766666666667,0.33888866666666667,0.4076086666666667,15.376811666666667,42.0,5.333333333333333,1.6666666666666667,28.333333333333332,15.418181818181818,25.0,4.989,0.0,26.183574879227056,2015,9,Fall
2015-09-27,0.037823666666666665,0.33749999999999997,0.5304346666666667,12.841633666666667,73.0,5.666666666666667,4.666666666666667,24.333333333333332,12.93157894736842,12.0,5.279,0.0,24.34782608695652,2015,9,Fall
